Name,DataType,Comment,Address
PMP_1102_RUN,Bool,Raw material transfer pump 2 running,%MX510.1
PMP_1102_FLT,Bool,Raw material transfer pump 2 fault,%MX510.2
PMP_1102_AVAIL,Bool,Raw material transfer pump 2 available,%MX510.3
PMP_1102_START,Bool,Raw material transfer pump 2 start command,%MX510.4
PMP_1102_STOP,Bool,Raw material transfer pump 2 stop command,%MX510.5
PMP_1102_HRS,Real,Raw material transfer pump 2 run hours,%MD4172
PMP_1102_SPD,Real,Raw material transfer pump 2 speed feedback percent,%MD4174
PMP_1102_SPD_SP,Real,Raw material transfer pump 2 speed setpoint percent,%MD4176
PMP_1102_AMPS,Real,Raw material transfer pump 2 motor current A,%MD4178
PMP_1103_RUN,Bool,Raw material transfer pump 3 running,%MX511.2
PMP_1103_FLT,Bool,Raw material transfer pump 3 fault,%MX511.3
PMP_1103_AVAIL,Bool,Raw material transfer pump 3 available,%MX511.4
PMP_1103_START,Bool,Raw material transfer pump 3 start command,%MX511.5
PMP_1103_STOP,Bool,Raw material transfer pump 3 stop command,%MX511.6
PMP_1103_HRS,Real,Raw material transfer pump 3 run hours,%MD4190
PMP_1103_SPD,Real,Raw material transfer pump 3 speed feedback percent,%MD4192
PMP_1103_SPD_SP,Real,Raw material transfer pump 3 speed setpoint percent,%MD4194
PMP_1103_AMPS,Real,Raw material transfer pump 3 motor current A,%MD4196
FT_1101_PV,Real,Raw material transfer flow m3/h,%MD4198
FT_1101_LO,Bool,Raw material transfer flow low,%MX512.4
PT_1101_PV,Real,Raw material header pressure bar,%MD4202
PT_1101_HI,Bool,Raw material header pressure high,%MX512.6
PT_1101_LO,Bool,Raw material header pressure low,%MX512.7
RCT_2001_RUN,Bool,Reactor 1 batch running,%MX513.0
RCT_2001_FLT,Bool,Reactor 1 fault,%MX513.1
RCT_2001_AVAIL,Bool,Reactor 1 available,%MX513.2
RCT_2001_STEP,Int,Reactor 1 batch step number,%MW2107
RCT_2001_HRS,Real,Reactor 1 run hours,%MD4216
TT_2001_PV,Real,Reactor 1 temperature degC,%MD4218
TT_2001_HI,Bool,Reactor 1 temperature high,%MX513.6
TT_2001_HH,Bool,Reactor 1 temperature high high,%MX513.7
PT_2001_PV,Real,Reactor 1 pressure bar,%MD4224
PT_2001_HI,Bool,Reactor 1 pressure high,%MX514.1
PT_2001_HH,Bool,Reactor 1 pressure high high,%MX514.2
LT_2001_PV,Real,Reactor 1 level percent,%MD4230
LT_2001_HI,Bool,Reactor 1 level high,%MX514.4
LT_2001_LO,Bool,Reactor 1 level low,%MX514.5
AT_2001_PV,Real,Reactor 1 analysis pH,%MD4236
AT_2001_HI,Bool,Reactor 1 analysis high,%MX514.7
AT_2001_LO,Bool,Reactor 1 analysis low,%MX515.0
MTR_2001_RUN,Bool,Reactor 1 agitator running,%MX515.1
MTR_2001_FLT,Bool,Reactor 1 agitator fault,%MX515.2
MTR_2001_AVAIL,Bool,Reactor 1 agitator available,%MX515.3
MTR_2001_START,Bool,Reactor 1 agitator start command,%MX515.4
MTR_2001_STOP,Bool,Reactor 1 agitator stop command,%MX515.5
MTR_2001_HRS,Real,Reactor 1 agitator run hours,%MD4252
MTR_2001_SPD,Real,Reactor 1 agitator speed feedback percent,%MD4254
MTR_2001_SPD_SP,Real,Reactor 1 agitator speed setpoint percent,%MD4256
MTR_2001_AMPS,Real,Reactor 1 agitator motor current A,%MD4258
VLV_2001_PV,Real,Reactor 1 jacket steam valve position percent,%MD4260
VLV_2001_SP,Real,Reactor 1 jacket steam valve position setpoint percent,%MD4262
VLV_2001_FLT,Bool,Reactor 1 jacket steam valve fault,%MX516.4
VLV_2051_PV,Real,Reactor 1 jacket cooling valve position percent,%MD4266
VLV_2051_SP,Real,Reactor 1 jacket cooling valve position setpoint percent,%MD4268
VLV_2051_FLT,Bool,Reactor 1 jacket cooling valve fault,%MX516.7
VLV_2101_OPEN,Bool,Reactor 1 discharge valve open feedback,%MX517.0
VLV_2101_CLOSED,Bool,Reactor 1 discharge valve closed feedback,%MX517.1
VLV_2101_CMD,Bool,Reactor 1 discharge valve open command,%MX517.2
VLV_2101_FLT,Bool,Reactor 1 discharge valve fault,%MX517.3
DOS_20011_RUN,Bool,Reactor 1 doser 1 running,%MX517.4
DOS_20011_FLT,Bool,Reactor 1 doser 1 fault,%MX517.5
DOS_20011_AVAIL,Bool,Reactor 1 doser 1 available,%MX517.6
DOS_20011_START,Bool,Reactor 1 doser 1 start command,%MX517.7
DOS_20011_STOP,Bool,Reactor 1 doser 1 stop command,%MX518.0
DOS_20011_HRS,Real,Reactor 1 doser 1 run hours,%MD4290
DOS_20011_SPD,Real,Reactor 1 doser 1 speed feedback percent,%MD4292
DOS_20011_SPD_SP,Real,Reactor 1 doser 1 speed setpoint percent,%MD4294
DOS_20011_AMPS,Real,Reactor 1 doser 1 motor current A,%MD4296
DOS_20012_RUN,Bool,Reactor 1 doser 2 running,%MX518.5
DOS_20012_FLT,Bool,Reactor 1 doser 2 fault,%MX518.6
DOS_20012_AVAIL,Bool,Reactor 1 doser 2 available,%MX518.7
DOS_20012_START,Bool,Reactor 1 doser 2 start command,%MX519.0
DOS_20012_STOP,Bool,Reactor 1 doser 2 stop command,%MX519.1
DOS_20012_HRS,Real,Reactor 1 doser 2 run hours,%MD4308
DOS_20012_SPD,Real,Reactor 1 doser 2 speed feedback percent,%MD4310
DOS_20012_SPD_SP,Real,Reactor 1 doser 2 speed setpoint percent,%MD4312
DOS_20012_AMPS,Real,Reactor 1 doser 2 motor current A,%MD4314
RCT_2002_RUN,Bool,Reactor 2 batch running,%MX519.6
RCT_2002_FLT,Bool,Reactor 2 fault,%MX519.7
RCT_2002_AVAIL,Bool,Reactor 2 available,%MX520.0
RCT_2002_STEP,Int,Reactor 2 batch step number,%MW2161
RCT_2002_HRS,Real,Reactor 2 run hours,%MD4324
TT_2002_PV,Real,Reactor 2 temperature degC,%MD4326
TT_2002_HI,Bool,Reactor 2 temperature high,%MX520.4
TT_2002_HH,Bool,Reactor 2 temperature high high,%MX520.5
PT_2002_PV,Real,Reactor 2 pressure bar,%MD4332
PT_2002_HI,Bool,Reactor 2 pressure high,%MX520.7
PT_2002_HH,Bool,Reactor 2 pressure high high,%MX521.0
LT_2002_PV,Real,Reactor 2 level percent,%MD4338
LT_2002_HI,Bool,Reactor 2 level high,%MX521.2
LT_2002_LO,Bool,Reactor 2 level low,%MX521.3
AT_2002_PV,Real,Reactor 2 analysis pH,%MD4344
AT_2002_HI,Bool,Reactor 2 analysis high,%MX521.5
AT_2002_LO,Bool,Reactor 2 analysis low,%MX521.6
MTR_2002_RUN,Bool,Reactor 2 agitator running,%MX521.7
MTR_2002_FLT,Bool,Reactor 2 agitator fault,%MX522.0
MTR_2002_AVAIL,Bool,Reactor 2 agitator available,%MX522.1
MTR_2002_START,Bool,Reactor 2 agitator start command,%MX522.2
MTR_2002_STOP,Bool,Reactor 2 agitator stop command,%MX522.3
MTR_2002_HRS,Real,Reactor 2 agitator run hours,%MD4360
MTR_2002_SPD,Real,Reactor 2 agitator speed feedback percent,%MD4362
MTR_2002_SPD_SP,Real,Reactor 2 agitator speed setpoint percent,%MD4364
MTR_2002_AMPS,Real,Reactor 2 agitator motor current A,%MD4366
VLV_2002_PV,Real,Reactor 2 jacket steam valve position percent,%MD4368
VLV_2002_SP,Real,Reactor 2 jacket steam valve position setpoint percent,%MD4370
VLV_2002_FLT,Bool,Reactor 2 jacket steam valve fault,%MX523.2
VLV_2052_PV,Real,Reactor 2 jacket cooling valve position percent,%MD4374
VLV_2052_SP,Real,Reactor 2 jacket cooling valve position setpoint percent,%MD4376
VLV_2052_FLT,Bool,Reactor 2 jacket cooling valve fault,%MX523.5
VLV_2102_OPEN,Bool,Reactor 2 discharge valve open feedback,%MX523.6
VLV_2102_CLOSED,Bool,Reactor 2 discharge valve closed feedback,%MX523.7
VLV_2102_CMD,Bool,Reactor 2 discharge valve open command,%MX524.0
VLV_2102_FLT,Bool,Reactor 2 discharge valve fault,%MX524.1
DOS_20021_RUN,Bool,Reactor 2 doser 1 running,%MX524.2
DOS_20021_FLT,Bool,Reactor 2 doser 1 fault,%MX524.3
DOS_20021_AVAIL,Bool,Reactor 2 doser 1 available,%MX524.4
DOS_20021_START,Bool,Reactor 2 doser 1 start command,%MX524.5
DOS_20021_STOP,Bool,Reactor 2 doser 1 stop command,%MX524.6
DOS_20021_HRS,Real,Reactor 2 doser 1 run hours,%MD4398
DOS_20021_SPD,Real,Reactor 2 doser 1 speed feedback percent,%MD4400
DOS_20021_SPD_SP,Real,Reactor 2 doser 1 speed setpoint percent,%MD4402
DOS_20021_AMPS,Real,Reactor 2 doser 1 motor current A,%MD4404
DOS_20022_RUN,Bool,Reactor 2 doser 2 running,%MX525.3
DOS_20022_FLT,Bool,Reactor 2 doser 2 fault,%MX525.4
DOS_20022_AVAIL,Bool,Reactor 2 doser 2 available,%MX525.5
DOS_20022_START,Bool,Reactor 2 doser 2 start command,%MX525.6
DOS_20022_STOP,Bool,Reactor 2 doser 2 stop command,%MX525.7
DOS_20022_HRS,Real,Reactor 2 doser 2 run hours,%MD4416
DOS_20022_SPD,Real,Reactor 2 doser 2 speed feedback percent,%MD4418
DOS_20022_SPD_SP,Real,Reactor 2 doser 2 speed setpoint percent,%MD4420
DOS_20022_AMPS,Real,Reactor 2 doser 2 motor current A,%MD4422
RCT_2003_RUN,Bool,Reactor 3 batch running,%MX526.4
RCT_2003_FLT,Bool,Reactor 3 fault,%MX526.5
RCT_2003_AVAIL,Bool,Reactor 3 available,%MX526.6
RCT_2003_STEP,Int,Reactor 3 batch step number,%MW2215
RCT_2003_HRS,Real,Reactor 3 run hours,%MD4432
TT_2003_PV,Real,Reactor 3 temperature degC,%MD4434
TT_2003_HI,Bool,Reactor 3 temperature high,%MX527.2
TT_2003_HH,Bool,Reactor 3 temperature high high,%MX527.3
PT_2003_PV,Real,Reactor 3 pressure bar,%MD4440
PT_2003_HI,Bool,Reactor 3 pressure high,%MX527.5
PT_2003_HH,Bool,Reactor 3 pressure high high,%MX527.6
LT_2003_PV,Real,Reactor 3 level percent,%MD4446
LT_2003_HI,Bool,Reactor 3 level high,%MX528.0
LT_2003_LO,Bool,Reactor 3 level low,%MX528.1
AT_2003_PV,Real,Reactor 3 analysis pH,%MD4452
AT_2003_HI,Bool,Reactor 3 analysis high,%MX528.3
AT_2003_LO,Bool,Reactor 3 analysis low,%MX528.4
MTR_2003_RUN,Bool,Reactor 3 agitator running,%MX528.5
MTR_2003_FLT,Bool,Reactor 3 agitator fault,%MX528.6
MTR_2003_AVAIL,Bool,Reactor 3 agitator available,%MX528.7
MTR_2003_START,Bool,Reactor 3 agitator start command,%MX529.0
MTR_2003_STOP,Bool,Reactor 3 agitator stop command,%MX529.1
MTR_2003_HRS,Real,Reactor 3 agitator run hours,%MD4468
MTR_2003_SPD,Real,Reactor 3 agitator speed feedback percent,%MD4470
MTR_2003_SPD_SP,Real,Reactor 3 agitator speed setpoint percent,%MD4472
MTR_2003_AMPS,Real,Reactor 3 agitator motor current A,%MD4474
VLV_2003_PV,Real,Reactor 3 jacket steam valve position percent,%MD4476
VLV_2003_SP,Real,Reactor 3 jacket steam valve position setpoint percent,%MD4478
VLV_2003_FLT,Bool,Reactor 3 jacket steam valve fault,%MX530.0
VLV_2053_PV,Real,Reactor 3 jacket cooling valve position percent,%MD4482
VLV_2053_SP,Real,Reactor 3 jacket cooling valve position setpoint percent,%MD4484
VLV_2053_FLT,Bool,Reactor 3 jacket cooling valve fault,%MX530.3
VLV_2103_OPEN,Bool,Reactor 3 discharge valve open feedback,%MX530.4
VLV_2103_CLOSED,Bool,Reactor 3 discharge valve closed feedback,%MX530.5
VLV_2103_CMD,Bool,Reactor 3 discharge valve open command,%MX530.6
VLV_2103_FLT,Bool,Reactor 3 discharge valve fault,%MX530.7
DOS_20031_RUN,Bool,Reactor 3 doser 1 running,%MX531.0
DOS_20031_FLT,Bool,Reactor 3 doser 1 fault,%MX531.1
DOS_20031_AVAIL,Bool,Reactor 3 doser 1 available,%MX531.2
DOS_20031_START,Bool,Reactor 3 doser 1 start command,%MX531.3
DOS_20031_STOP,Bool,Reactor 3 doser 1 stop command,%MX531.4
DOS_20031_HRS,Real,Reactor 3 doser 1 run hours,%MD4506
DOS_20031_SPD,Real,Reactor 3 doser 1 speed feedback percent,%MD4508
DOS_20031_SPD_SP,Real,Reactor 3 doser 1 speed setpoint percent,%MD4510
DOS_20031_AMPS,Real,Reactor 3 doser 1 motor current A,%MD4512
DOS_20032_RUN,Bool,Reactor 3 doser 2 running,%MX532.1
DOS_20032_FLT,Bool,Reactor 3 doser 2 fault,%MX532.2
DOS_20032_AVAIL,Bool,Reactor 3 doser 2 available,%MX532.3
DOS_20032_START,Bool,Reactor 3 doser 2 start command,%MX532.4
DOS_20032_STOP,Bool,Reactor 3 doser 2 stop command,%MX532.5
DOS_20032_HRS,Real,Reactor 3 doser 2 run hours,%MD4524
DOS_20032_SPD,Real,Reactor 3 doser 2 speed feedback percent,%MD4526
DOS_20032_SPD_SP,Real,Reactor 3 doser 2 speed setpoint percent,%MD4528
DOS_20032_AMPS,Real,Reactor 3 doser 2 motor current A,%MD4530
RCT_2004_RUN,Bool,Reactor 4 batch running,%MX533.2
RCT_2004_FLT,Bool,Reactor 4 fault,%MX533.3
RCT_2004_AVAIL,Bool,Reactor 4 available,%MX533.4
RCT_2004_STEP,Int,Reactor 4 batch step number,%MW2269
RCT_2004_HRS,Real,Reactor 4 run hours,%MD4540
TT_2004_PV,Real,Reactor 4 temperature degC,%MD4542
TT_2004_HI,Bool,Reactor 4 temperature high,%MX534.0
TT_2004_HH,Bool,Reactor 4 temperature high high,%MX534.1
PT_2004_PV,Real,Reactor 4 pressure bar,%MD4548
PT_2004_HI,Bool,Reactor 4 pressure high,%MX534.3
PT_2004_HH,Bool,Reactor 4 pressure high high,%MX534.4
LT_2004_PV,Real,Reactor 4 level percent,%MD4554
LT_2004_HI,Bool,Reactor 4 level high,%MX534.6
LT_2004_LO,Bool,Reactor 4 level low,%MX534.7
AT_2004_PV,Real,Reactor 4 analysis pH,%MD4560
AT_2004_HI,Bool,Reactor 4 analysis high,%MX535.1
AT_2004_LO,Bool,Reactor 4 analysis low,%MX535.2
MTR_2004_RUN,Bool,Reactor 4 agitator running,%MX535.3
MTR_2004_FLT,Bool,Reactor 4 agitator fault,%MX535.4
MTR_2004_AVAIL,Bool,Reactor 4 agitator available,%MX535.5
MTR_2004_START,Bool,Reactor 4 agitator start command,%MX535.6
MTR_2004_STOP,Bool,Reactor 4 agitator stop command,%MX535.7
MTR_2004_HRS,Real,Reactor 4 agitator run hours,%MD4576
MTR_2004_SPD,Real,Reactor 4 agitator speed feedback percent,%MD4578
MTR_2004_SPD_SP,Real,Reactor 4 agitator speed setpoint percent,%MD4580
MTR_2004_AMPS,Real,Reactor 4 agitator motor current A,%MD4582
VLV_2004_PV,Real,Reactor 4 jacket steam valve position percent,%MD4584
VLV_2004_SP,Real,Reactor 4 jacket steam valve position setpoint percent,%MD4586
VLV_2004_FLT,Bool,Reactor 4 jacket steam valve fault,%MX536.6
VLV_2054_PV,Real,Reactor 4 jacket cooling valve position percent,%MD4590
VLV_2054_SP,Real,Reactor 4 jacket cooling valve position setpoint percent,%MD4592
VLV_2054_FLT,Bool,Reactor 4 jacket cooling valve fault,%MX537.1
VLV_2104_OPEN,Bool,Reactor 4 discharge valve open feedback,%MX537.2
VLV_2104_CLOSED,Bool,Reactor 4 discharge valve closed feedback,%MX537.3
VLV_2104_CMD,Bool,Reactor 4 discharge valve open command,%MX537.4
VLV_2104_FLT,Bool,Reactor 4 discharge valve fault,%MX537.5
DOS_20041_RUN,Bool,Reactor 4 doser 1 running,%MX537.6
DOS_20041_FLT,Bool,Reactor 4 doser 1 fault,%MX537.7
DOS_20041_AVAIL,Bool,Reactor 4 doser 1 available,%MX538.0
DOS_20041_START,Bool,Reactor 4 doser 1 start command,%MX538.1
DOS_20041_STOP,Bool,Reactor 4 doser 1 stop command,%MX538.2
DOS_20041_HRS,Real,Reactor 4 doser 1 run hours,%MD4614
DOS_20041_SPD,Real,Reactor 4 doser 1 speed feedback percent,%MD4616
DOS_20041_SPD_SP,Real,Reactor 4 doser 1 speed setpoint percent,%MD4618
DOS_20041_AMPS,Real,Reactor 4 doser 1 motor current A,%MD4620
DOS_20042_RUN,Bool,Reactor 4 doser 2 running,%MX538.7
DOS_20042_FLT,Bool,Reactor 4 doser 2 fault,%MX539.0
DOS_20042_AVAIL,Bool,Reactor 4 doser 2 available,%MX539.1
DOS_20042_START,Bool,Reactor 4 doser 2 start command,%MX539.2
DOS_20042_STOP,Bool,Reactor 4 doser 2 stop command,%MX539.3
DOS_20042_HRS,Real,Reactor 4 doser 2 run hours,%MD4632
DOS_20042_SPD,Real,Reactor 4 doser 2 speed feedback percent,%MD4634
DOS_20042_SPD_SP,Real,Reactor 4 doser 2 speed setpoint percent,%MD4636
DOS_20042_AMPS,Real,Reactor 4 doser 2 motor current A,%MD4638
CNV_3001_RUN,Bool,Column 1 feed conveyor running,%MX540.0
CNV_3001_FLT,Bool,Column 1 feed conveyor fault,%MX540.1
TT_3001_PV,Real,Column 1 top temperature degC,%MD4644
TT_3001_HI,Bool,Column 1 top temperature high,%MX540.3
TT_3051_PV,Real,Column 1 bottom temperature degC,%MD4648
TT_3051_HI,Bool,Column 1 bottom temperature high,%MX540.5
PT_3001_PV,Real,Column 1 pressure bar,%MD4652
PT_3001_HI,Bool,Column 1 pressure high,%MX540.7
PT_3001_HH,Bool,Column 1 pressure high high,%MX541.0
LT_3001_PV,Real,Column 1 sump level percent,%MD4658
LT_3001_HI,Bool,Column 1 sump level high,%MX541.2
LT_3001_LO,Bool,Column 1 sump level low,%MX541.3
FT_3001_PV,Real,Column 1 reflux flow m3/h,%MD4664
FT_3001_LO,Bool,Column 1 reflux flow low,%MX541.5
PMP_3001_RUN,Bool,Column 1 reflux pump running,%MX541.6
PMP_3001_FLT,Bool,Column 1 reflux pump fault,%MX541.7
PMP_3001_AVAIL,Bool,Column 1 reflux pump available,%MX542.0
PMP_3001_START,Bool,Column 1 reflux pump start command,%MX542.1
PMP_3001_STOP,Bool,Column 1 reflux pump stop command,%MX542.2
PMP_3001_HRS,Real,Column 1 reflux pump run hours,%MD4678
PMP_3001_SPD,Real,Column 1 reflux pump speed feedback percent,%MD4680
PMP_3001_SPD_SP,Real,Column 1 reflux pump speed setpoint percent,%MD4682
PMP_3001_AMPS,Real,Column 1 reflux pump motor current A,%MD4684
PMP_3051_RUN,Bool,Column 1 bottoms pump running,%MX542.7
PMP_3051_FLT,Bool,Column 1 bottoms pump fault,%MX543.0
PMP_3051_AVAIL,Bool,Column 1 bottoms pump available,%MX543.1
PMP_3051_START,Bool,Column 1 bottoms pump start command,%MX543.2
PMP_3051_STOP,Bool,Column 1 bottoms pump stop command,%MX543.3
PMP_3051_HRS,Real,Column 1 bottoms pump run hours,%MD4696
PMP_3051_SPD,Real,Column 1 bottoms pump speed feedback percent,%MD4698
PMP_3051_SPD_SP,Real,Column 1 bottoms pump speed setpoint percent,%MD4700
PMP_3051_AMPS,Real,Column 1 bottoms pump motor current A,%MD4702
HTR_3001_RUN,Bool,Column 1 reboiler running,%MX544.0
HTR_3001_FLT,Bool,Column 1 reboiler fault,%MX544.1
HTR_3001_AVAIL,Bool,Column 1 reboiler available,%MX544.2
HTR_3001_START,Bool,Column 1 reboiler start command,%MX544.3
HTR_3001_STOP,Bool,Column 1 reboiler stop command,%MX544.4
HTR_3001_HRS,Real,Column 1 reboiler run hours,%MD4714
VLV_3001_PV,Real,Column 1 reflux valve position percent,%MD4716
VLV_3001_SP,Real,Column 1 reflux valve position setpoint percent,%MD4718
VLV_3001_FLT,Bool,Column 1 reflux valve fault,%MX545.0
CNV_3002_RUN,Bool,Column 2 feed conveyor running,%MX545.1
CNV_3002_FLT,Bool,Column 2 feed conveyor fault,%MX545.2
TT_3002_PV,Real,Column 2 top temperature degC,%MD4726
TT_3002_HI,Bool,Column 2 top temperature high,%MX545.4
TT_3052_PV,Real,Column 2 bottom temperature degC,%MD4730
TT_3052_HI,Bool,Column 2 bottom temperature high,%MX545.6
PT_3002_PV,Real,Column 2 pressure bar,%MD4734
PT_3002_HI,Bool,Column 2 pressure high,%MX546.0
PT_3002_HH,Bool,Column 2 pressure high high,%MX546.1
LT_3002_PV,Real,Column 2 sump level percent,%MD4740
LT_3002_HI,Bool,Column 2 sump level high,%MX546.3
LT_3002_LO,Bool,Column 2 sump level low,%MX546.4
FT_3002_PV,Real,Column 2 reflux flow m3/h,%MD4746
FT_3002_LO,Bool,Column 2 reflux flow low,%MX546.6
PMP_3002_RUN,Bool,Column 2 reflux pump running,%MX546.7
PMP_3002_FLT,Bool,Column 2 reflux pump fault,%MX547.0
PMP_3002_AVAIL,Bool,Column 2 reflux pump available,%MX547.1
PMP_3002_START,Bool,Column 2 reflux pump start command,%MX547.2
PMP_3002_STOP,Bool,Column 2 reflux pump stop command,%MX547.3
PMP_3002_HRS,Real,Column 2 reflux pump run hours,%MD4760
PMP_3002_SPD,Real,Column 2 reflux pump speed feedback percent,%MD4762
PMP_3002_SPD_SP,Real,Column 2 reflux pump speed setpoint percent,%MD4764
PMP_3002_AMPS,Real,Column 2 reflux pump motor current A,%MD4766
PMP_3052_RUN,Bool,Column 2 bottoms pump running,%MX548.0
PMP_3052_FLT,Bool,Column 2 bottoms pump fault,%MX548.1
PMP_3052_AVAIL,Bool,Column 2 bottoms pump available,%MX548.2
PMP_3052_START,Bool,Column 2 bottoms pump start command,%MX548.3
PMP_3052_STOP,Bool,Column 2 bottoms pump stop command,%MX548.4
PMP_3052_HRS,Real,Column 2 bottoms pump run hours,%MD4778
PMP_3052_SPD,Real,Column 2 bottoms pump speed feedback percent,%MD4780
PMP_3052_SPD_SP,Real,Column 2 bottoms pump speed setpoint percent,%MD4782
